[拠点名],品目番号,品目名称,Strategic Product,ﾗｲﾌｻｲｸﾙ,Strategic Product,foo,Importance,価格,通貨,需要見込み合計［概算］,安全在庫,受注残,手持在庫,下位部品在庫,発注残,要求数量［概算］,発注提案書数量,同月出荷可能数量,N2月月末時点在庫数,N2月中間時点在庫数,Air数量,丸め,PSI,2024年1月,2023年12月,2023年11月,2023年10月,2023年9月,2023年8月,2023年7月,2023年6月,2023年5月,2023年4月,2023年3月,6ヶ月平均出荷実績,12ヶ月平均出荷実績,実績期間,DA,DS,L/T,ISP/RSP/GSP,MAPE,予測手法変更,予測数量変更,安全在庫変更,計算された安全在庫,出荷プラント,MRP管理者,予測手法,発注金額,重要品目y1,販社B/O(ASL品),"下降予測
(ﾗｲﾌｻｲｸﾙ1のみ)",月中確認品目,修正有無,修正方法,備考1,備考2,実施内容,対応実施,KDAコメント,S/B対応
210_KDA,AA0083,Product-83,n,4:Decline,Freq 6/6,foo,Normal,0.19,USD,9,6,0,44,0,0,-29,0,0,37,38,0,,4_End_Stock,32,34,36,39,41,44,,,,,,2,5,6,100,98,35,G,R42,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0092,Product-92,n,3:Mature,Freq 6/6,foo,Normal,122.37,USD,29,6,0,9,0,6,20,9,5,-7,-4,4,,1_Order,6,19,9,0,0,,,,,,,6,5,6,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0092,Product-92,n,3:Mature,Freq 6/6,foo,Normal,122.37,USD,29,6,0,9,0,6,20,9,5,-7,-4,4,,2_Incoming,19,9,0,0,6,,,,,,,6,5,6,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0092,Product-92,n,3:Mature,Freq 6/6,foo,Normal,122.37,USD,29,6,0,9,0,6,20,9,5,-7,-4,4,,3_Forecast,7,7,7,8,6,7,6,12,1,5,7,6,5,6,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0092,Product-92,n,3:Mature,Freq 6/6,foo,Normal,122.37,USD,29,6,0,9,0,6,20,9,5,-7,-4,4,,4_End_Stock,8,-4,-7,0,8,9,,,,,,6,5,6,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0117,Product-117,n,4:Decline,Freq 6/6,foo,Normal,106.27,USD,17,3,0,23,0,0,-3,0,0,11,13,0,,1_Order,4,0,0,0,0,,,,,,,4,4,6,100,80,35,I,R02,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0117,Product-117,n,4:Decline,Freq 6/6,foo,Normal,106.27,USD,17,3,0,23,0,0,-3,0,0,11,13,0,,2_Incoming,0,0,0,0,0,,,,,,,4,4,6,100,80,35,I,R02,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0117,Product-117,n,4:Decline,Freq 6/6,foo,Normal,106.27,USD,17,3,0,23,0,0,-3,0,0,11,13,0,,3_Forecast,4,4,4,4,4,3,3,1,6,5,3,4,4,6,100,80,35,I,R02,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0117,Product-117,n,4:Decline,Freq 6/6,foo,Normal,106.27,USD,17,3,0,23,0,0,-3,0,0,11,13,0,,4_End_Stock,3,7,11,15,19,23,,,,,,4,4,6,100,80,35,I,R02,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0119,Product-119,n,4:Decline,Freq 6/6,foo,Normal,39.46,USD,100,15,0,64,0,24,27,24,31,14,26,0,6,1_Order,24,30,24,0,0,,,,,,,22,24,6,100,80,35,I,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0119,Product-119,n,4:Decline,Freq 6/6,foo,Normal,39.46,USD,100,15,0,64,0,24,27,24,31,14,26,0,6,2_Incoming,30,24,0,0,24,,,,,,,22,24,6,100,80,35,I,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0119,Product-119,n,4:Decline,Freq 6/6,foo,Normal,39.46,USD,100,15,0,64,0,24,27,24,31,14,26,0,6,3_Forecast,25,23,24,27,22,26,9,15,43,9,32,22,24,6,100,80,35,I,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0119,Product-119,n,4:Decline,Freq 6/6,foo,Normal,39.46,USD,100,15,0,64,0,24,27,24,31,14,26,0,6,4_End_Stock,20,15,14,38,65,64,,,,,,22,24,6,100,80,35,I,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0126,Product-126,n,3:Mature,Freq 6/6,foo,2nd Most Important,41.63,USD,188,30,0,77,0,54,86,90,251,-7,16,0,6,1_Order,42,48,90,0,0,,,,,,,42,39,35,100,80,35,I,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0126,Product-126,n,3:Mature,Freq 6/6,foo,2nd Most Important,41.63,USD,188,30,0,77,0,54,86,90,251,-7,16,0,6,2_Incoming,48,90,0,0,54,,,,,,,42,39,35,100,80,35,I,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0126,Product-126,n,3:Mature,Freq 6/6,foo,2nd Most Important,41.63,USD,188,30,0,77,0,54,86,90,251,-7,16,0,6,3_Forecast,47,43,45,50,42,43,37,22,71,22,55,42,39,35,100,80,35,I,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0126,Product-126,n,3:Mature,Freq 6/6,foo,2nd Most Important,41.63,USD,188,30,0,77,0,54,86,90,251,-7,16,0,6,4_End_Stock,42,40,-7,38,89,77,,,,,,42,39,35,100,80,35,I,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0127,Product-127,n,3:Mature,Freq 6/6,foo,Normal,41.63,USD,237,50,0,46,0,77,163,0,0,-48,-20,20,6,1_Order,54,222,0,0,0,,,,,,,37,27,6,100,80,35,R,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0127,Product-127,n,3:Mature,Freq 6/6,foo,Normal,41.63,USD,237,50,0,46,0,77,163,0,0,-48,-20,20,6,2_Incoming,222,0,0,47,30,,,,,,,37,27,6,100,80,35,R,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0127,Product-127,n,3:Mature,Freq 6/6,foo,Normal,41.63,USD,237,50,0,46,0,77,163,0,0,-48,-20,20,6,3_Forecast,57,56,57,58,56,56,85,29,23,13,17,37,27,6,100,80,35,R,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0127,Product-127,n,3:Mature,Freq 6/6,foo,Normal,41.63,USD,237,50,0,46,0,77,163,0,0,-48,-20,20,6,4_End_Stock,61,-104,-48,9,20,46,,,,,,37,27,6,100,80,35,R,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0144,Product-144,n,3:Mature,Freq 6/6,foo,Normal,77.26,USD,13,5,0,4,0,6,8,8,0,0,2,0,,1_Order,2,4,8,0,0,,,,,,,3,2,12,100,80,35,0,R02,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0144,Product-144,n,3:Mature,Freq 6/6,foo,Normal,77.26,USD,13,5,0,4,0,6,8,8,0,0,2,0,,2_Incoming,4,8,0,5,1,,,,,,,3,2,12,100,80,35,0,R02,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0144,Product-144,n,3:Mature,Freq 6/6,foo,Normal,77.26,USD,13,5,0,4,0,6,8,8,0,0,2,0,,3_Forecast,3,3,3,3,3,5,5,2,3,1,1,3,2,12,100,80,35,0,R02,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0144,Product-144,n,3:Mature,Freq 6/6,foo,Normal,77.26,USD,13,5,0,4,0,6,8,8,0,0,2,0,,4_End_Stock,6,5,0,3,2,4,,,,,,3,2,12,100,80,35,0,R02,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0180,Product-180,n,3:Mature,Freq 6/6,foo,Normal,83,USD,41,10,0,10,0,24,17,20,57,3,8,0,4,1_Order,8,12,20,0,0,,,,,,,9,11,6,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0180,Product-180,n,3:Mature,Freq 6/6,foo,Normal,83,USD,41,10,0,10,0,24,17,20,57,3,8,0,4,2_Incoming,12,20,0,4,20,,,,,,,9,11,6,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0180,Product-180,n,3:Mature,Freq 6/6,foo,Normal,83,USD,41,10,0,10,0,24,17,20,57,3,8,0,4,3_Forecast,10,9,10,11,9,13,11,9,13,5,4,9,11,6,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0180,Product-180,n,3:Mature,Freq 6/6,foo,Normal,83,USD,41,10,0,10,0,24,17,20,57,3,8,0,4,4_End_Stock,15,13,3,13,20,10,,,,,,9,11,6,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0181,Product-181,n,4:Decline,Freq 6/6,foo,Normal,83,USD,18,7,0,15,0,8,2,4,17,10,12,0,4,1_Order,4,4,4,0,0,,,,,,,4,3,6,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0181,Product-181,n,4:Decline,Freq 6/6,foo,Normal,83,USD,18,7,0,15,0,8,2,4,17,10,12,0,4,2_Incoming,4,4,0,0,8,,,,,,,4,3,6,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0181,Product-181,n,4:Decline,Freq 6/6,foo,Normal,83,USD,18,7,0,15,0,8,2,4,17,10,12,0,4,3_Forecast,5,4,4,5,4,3,3,6,3,5,4,4,3,6,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0181,Product-181,n,4:Decline,Freq 6/6,foo,Normal,83,USD,18,7,0,15,0,8,2,4,17,10,12,0,4,4_End_Stock,8,9,9,14,18,15,,,,,,4,3,6,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0205,Product-205,y,1:New Product,Freq 6/6,foo,Most Important,64.8,USD,960,83,0,564,10,264,215,210,0,77,202,0,6,1_Order,228,228,210,0,0,,,,,,,191,169,12,100,99,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0205,Product-205,y,1:New Product,Freq 6/6,foo,Most Important,64.8,USD,960,83,0,564,10,264,215,210,0,77,202,0,6,2_Incoming,228,228,210,144,130,,,,,,,191,169,12,100,99,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0205,Product-205,y,1:New Product,Freq 6/6,foo,Most Important,64.8,USD,960,83,0,564,10,264,215,210,0,77,202,0,6,3_Forecast,225,225,250,250,250,240,143,120,349,171,121,191,169,12,100,99,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0205,Product-205,y,1:New Product,Freq 6/6,foo,Most Important,64.8,USD,960,83,0,564,10,264,215,210,0,77,202,0,6,4_End_Stock,293,290,287,327,434,554,,,,,,191,169,12,100,99,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0207,Product-207,y,1:New Product,Freq 6/6,foo,2nd Most Important,68.76,USD,1255,108,0,910,0,462,-9,0,0,396,546,0,6,1_Order,342,342,0,0,0,,,,,,,165,178,12,100,99,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0207,Product-207,y,1:New Product,Freq 6/6,foo,2nd Most Important,68.76,USD,1255,108,0,910,0,462,-9,0,0,396,546,0,6,2_Incoming,342,342,0,90,372,,,,,,,165,178,12,100,99,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0207,Product-207,y,1:New Product,Freq 6/6,foo,2nd Most Important,68.76,USD,1255,108,0,910,0,462,-9,0,0,396,546,0,6,3_Forecast,350,300,300,350,325,108,271,251,139,140,80,165,178,12,100,99,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0207,Product-207,y,1:New Product,Freq 6/6,foo,2nd Most Important,68.76,USD,1255,108,0,910,0,462,-9,0,0,396,546,0,6,4_End_Stock,431,439,396,696,956,910,,,,,,165,178,12,100,99,28,0,V31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0211,Product-211,y,1:New Product,Freq 6/6,foo,2nd Most Important,169.04,USD,24,10,0,19,0,8,7,8,46,10,13,0,4,1_Order,8,4,8,0,0,,,,,,,3,3,12,100,99,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0211,Product-211,y,1:New Product,Freq 6/6,foo,2nd Most Important,169.04,USD,24,10,0,19,0,8,7,8,46,10,13,0,4,2_Incoming,4,8,0,0,8,,,,,,,3,3,12,100,99,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0211,Product-211,y,1:New Product,Freq 6/6,foo,2nd Most Important,169.04,USD,24,10,0,19,0,8,7,8,46,10,13,0,4,3_Forecast,6,6,6,6,5,8,1,7,1,1,1,3,3,12,100,99,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0211,Product-211,y,1:New Product,Freq 6/6,foo,2nd Most Important,169.04,USD,24,10,0,19,0,8,7,8,46,10,13,0,4,4_End_Stock,11,12,10,16,22,19,,,,,,3,3,12,100,99,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0212,Product-212,y,2:Upturn,Freq 6/6,foo,2nd Most Important,169.04,USD,20,10,0,1,1,20,9,12,5,6,9,0,4,1_Order,4,4,12,0,0,,,,,,,4,3,12,100,99,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0212,Product-212,y,2:Upturn,Freq 6/6,foo,2nd Most Important,169.04,USD,20,10,0,1,1,20,9,12,5,6,9,0,4,2_Incoming,4,12,0,0,21,,,,,,,4,3,12,100,99,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0212,Product-212,y,2:Upturn,Freq 6/6,foo,2nd Most Important,169.04,USD,20,10,0,1,1,20,9,12,5,6,9,0,4,3_Forecast,5,5,5,5,4,9,2,7,1,2,2,4,3,12,100,99,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0212,Product-212,y,2:Upturn,Freq 6/6,foo,2nd Most Important,169.04,USD,20,10,0,1,1,20,9,12,5,6,9,0,4,4_End_Stock,12,13,6,11,16,0,,,,,,4,3,12,100,99,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0215,Product-215,y,2:Upturn,Freq 6/6,foo,2nd Most Important,136.84,USD,125,29,0,59,0,68,27,16,67,40,55,0,4,1_Order,40,52,16,0,0,,,,,,,19,18,12,100,99,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0215,Product-215,y,2:Upturn,Freq 6/6,foo,2nd Most Important,136.84,USD,125,29,0,59,0,68,27,16,67,40,55,0,4,2_Incoming,52,16,0,0,68,,,,,,,19,18,12,100,99,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0215,Product-215,y,2:Upturn,Freq 6/6,foo,2nd Most Important,136.84,USD,125,29,0,59,0,68,27,16,67,40,55,0,4,3_Forecast,37,33,30,29,27,22,11,26,18,14,24,19,18,12,100,99,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0215,Product-215,y,2:Upturn,Freq 6/6,foo,2nd Most Important,136.84,USD,125,29,0,59,0,68,27,16,67,40,55,0,4,4_End_Stock,37,22,39,70,99,59,,,,,,19,18,12,100,99,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0217,Product-217,y,2:Upturn,Freq 6/6,foo,2nd Most Important,136.84,USD,38,15,0,58,16,8,-13,0,43,40,45,0,4,1_Order,12,4,0,0,0,,,,,,,6,5,12,100,99,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0217,Product-217,y,2:Upturn,Freq 6/6,foo,2nd Most Important,136.84,USD,38,15,0,58,16,8,-13,0,43,40,45,0,4,2_Incoming,4,0,0,0,24,,,,,,,6,5,12,100,99,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0217,Product-217,y,2:Upturn,Freq 6/6,foo,2nd Most Important,136.84,USD,38,15,0,58,16,8,-13,0,43,40,45,0,4,3_Forecast,12,10,9,9,8,1,6,13,4,3,10,6,5,12,100,99,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0217,Product-217,y,2:Upturn,Freq 6/6,foo,2nd Most Important,136.84,USD,38,15,0,58,16,8,-13,0,43,40,45,0,4,4_End_Stock,21,29,39,49,57,42,,,,,,6,5,12,100,99,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0225,Product-225,y,2:Upturn,Freq 6/6,foo,2nd Most Important,108.15,USD,30,11,0,55,0,4,-19,0,2,39,43,0,4,1_Order,4,0,0,0,0,,,,,,,5,4,12,100,99,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0225,Product-225,y,2:Upturn,Freq 6/6,foo,2nd Most Important,108.15,USD,30,11,0,55,0,4,-19,0,2,39,43,0,4,2_Incoming,0,0,0,0,4,,,,,,,5,4,12,100,99,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0225,Product-225,y,2:Upturn,Freq 6/6,foo,2nd Most Important,108.15,USD,30,11,0,55,0,4,-19,0,2,39,43,0,4,3_Forecast,10,8,8,6,6,3,2,5,9,3,7,5,4,12,100,99,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0225,Product-225,y,2:Upturn,Freq 6/6,foo,2nd Most Important,108.15,USD,30,11,0,55,0,4,-19,0,2,39,43,0,4,4_End_Stock,21,31,39,47,53,55,,,,,,5,4,12,100,99,35,0,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0238,Product-238,n,4:Decline,Freq 6/6,foo,Normal,18.73,USD,203,27,58,66,0,128,36,1,0,29,47,0,50,1_Order,33,71,1,0,0,,,,,,,32,23,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0238,Product-238,n,4:Decline,Freq 6/6,foo,Normal,18.73,USD,203,27,58,66,0,128,36,1,0,29,47,0,50,2_Incoming,71,1,0,65,63,,,,,,,32,23,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0238,Product-238,n,4:Decline,Freq 6/6,foo,Normal,18.73,USD,203,27,58,66,0,128,36,1,0,29,47,0,50,3_Forecast,36,33,35,39,90,21,47,13,52,19,40,32,23,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0238,Product-238,n,4:Decline,Freq 6/6,foo,Normal,18.73,USD,203,27,58,66,0,128,36,1,0,29,47,0,50,4_End_Stock,32,-3,29,64,38,8,,,,,,32,23,12,100,80,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0242,Product-242,n,4:Decline,Freq 6/6,foo,Normal,2.41,USD,23,10,0,36,0,0,-3,0,0,18,21,0,,1_Order,6,3,0,0,0,,,,,,,5,6,6,100,98,35,G,R4D,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0242,Product-242,n,4:Decline,Freq 6/6,foo,Normal,2.41,USD,23,10,0,36,0,0,-3,0,0,18,21,0,,2_Incoming,3,0,0,0,0,,,,,,,5,6,6,100,98,35,G,R4D,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0242,Product-242,n,4:Decline,Freq 6/6,foo,Normal,2.41,USD,23,10,0,36,0,0,-3,0,0,18,21,0,,3_Forecast,6,5,6,6,5,5,6,2,6,2,10,5,6,6,100,98,35,G,R4D,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0242,Product-242,n,4:Decline,Freq 6/6,foo,Normal,2.41,USD,23,10,0,36,0,0,-3,0,0,18,21,0,,4_End_Stock,11,13,19,24,30,36,,,,,,5,6,6,100,98,35,G,R4D,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0013,Product-13,n,3:Mature,Freq 6/6,foo,2nd Most Important,198.56,USD,18,0,0,75,1,0,-57,0,20,61,63,0,4,1_Order,0,0,0,0,0,,,,,,,4,7,6,100,50,35,R,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0013,Product-13,n,3:Mature,Freq 6/6,foo,2nd Most Important,198.56,USD,18,0,0,75,1,0,-57,0,20,61,63,0,4,2_Incoming,0,0,0,0,1,,,,,,,4,7,6,100,50,35,R,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0013,Product-13,n,3:Mature,Freq 6/6,foo,2nd Most Important,198.56,USD,18,0,0,75,1,0,-57,0,20,61,63,0,4,3_Forecast,5,4,4,5,4,7,2,2,7,1,6,4,7,6,100,50,35,R,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0013,Product-13,n,3:Mature,Freq 6/6,foo,2nd Most Important,198.56,USD,18,0,0,75,1,0,-57,0,20,61,63,0,4,4_End_Stock,52,57,61,65,70,74,,,,,,4,7,6,100,50,35,R,R3Q,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0015,Product-15,n,3:Mature,Freq 6/6,foo,Normal,22.21,USD,71,10,0,22,0,42,17,12,0,11,20,0,,1_Order,16,24,12,0,0,,,,,,,14,18,6,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0015,Product-15,n,3:Mature,Freq 6/6,foo,Normal,22.21,USD,71,10,0,22,0,42,17,12,0,11,20,0,,2_Incoming,24,12,0,0,42,,,,,,,14,18,6,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0015,Product-15,n,3:Mature,Freq 6/6,foo,Normal,22.21,USD,71,10,0,22,0,42,17,12,0,11,20,0,,3_Forecast,18,16,17,19,16,12,5,29,8,8,21,14,18,6,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0015,Product-15,n,3:Mature,Freq 6/6,foo,Normal,22.21,USD,71,10,0,22,0,42,17,12,0,11,20,0,,4_End_Stock,13,7,11,28,48,22,,,,,,14,18,6,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0016,Product-16,n,3:Mature,Freq 6/6,foo,Normal,20.19,USD,120,0,0,56,0,24,40,40,0,-9,6,0,,1_Order,26,32,40,0,0,,,,,,,27,15,6,100,50,35,R,R42,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0016,Product-16,n,3:Mature,Freq 6/6,foo,Normal,20.19,USD,120,0,0,56,0,24,40,40,0,-9,6,0,,2_Incoming,32,40,0,0,24,,,,,,,27,15,6,100,50,35,R,R42,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0016,Product-16,n,3:Mature,Freq 6/6,foo,Normal,20.19,USD,120,0,0,56,0,24,40,40,0,-9,6,0,,3_Forecast,30,27,29,32,27,0,34,18,22,20,67,27,15,6,100,50,35,R,R42,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0016,Product-16,n,3:Mature,Freq 6/6,foo,Normal,20.19,USD,120,0,0,56,0,24,40,40,0,-9,6,0,,4_End_Stock,6,4,-9,20,53,56,,,,,,27,15,6,100,50,35,R,R42,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0017,Product-17,n,3:Mature,Freq 6/6,foo,2nd Most Important,49.75,USD,196,10,0,111,0,24,70,24,99,-9,15,0,6,1_Order,42,102,24,0,0,,,,,,,44,54,12,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0017,Product-17,n,3:Mature,Freq 6/6,foo,2nd Most Important,49.75,USD,196,10,0,111,0,24,70,24,99,-9,15,0,6,2_Incoming,102,24,0,0,24,,,,,,,44,54,12,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0017,Product-17,n,3:Mature,Freq 6/6,foo,2nd Most Important,49.75,USD,196,10,0,111,0,24,70,24,99,-9,15,0,6,3_Forecast,49,44,47,53,44,62,24,21,40,68,46,44,54,12,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0017,Product-17,n,3:Mature,Freq 6/6,foo,2nd Most Important,49.75,USD,196,10,0,111,0,24,70,24,99,-9,15,0,6,4_End_Stock,24,-29,-9,38,91,111,,,,,,44,54,12,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0021,Product-21,n,3:Mature,Freq 6/6,foo,Normal,25.67,USD,49,6,0,50,0,0,5,2,12,13,19,0,,1_Order,11,17,2,0,0,,,,,,,11,10,6,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0021,Product-21,n,3:Mature,Freq 6/6,foo,Normal,25.67,USD,49,6,0,50,0,0,5,2,12,13,19,0,,2_Incoming,17,2,0,0,0,,,,,,,11,10,6,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0021,Product-21,n,3:Mature,Freq 6/6,foo,Normal,25.67,USD,49,6,0,50,0,0,5,2,12,13,19,0,,3_Forecast,12,11,12,13,11,16,9,9,8,14,10,11,10,6,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0021,Product-21,n,3:Mature,Freq 6/6,foo,Normal,25.67,USD,49,6,0,50,0,0,5,2,12,13,19,0,,4_End_Stock,8,4,13,25,38,50,,,,,,11,10,6,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0028,Product-28,n,3:Mature,Freq 6/6,foo,Normal,70.06,USD,8,0,0,12,0,0,-4,0,10,6,7,0,6,1_Order,0,0,0,0,0,,,,,,,2,2,6,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0028,Product-28,n,3:Mature,Freq 6/6,foo,Normal,70.06,USD,8,0,0,12,0,0,-4,0,10,6,7,0,6,2_Incoming,0,0,0,0,0,,,,,,,2,2,6,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0028,Product-28,n,3:Mature,Freq 6/6,foo,Normal,70.06,USD,8,0,0,12,0,0,-4,0,10,6,7,0,6,3_Forecast,2,2,2,2,2,1,1,1,1,2,4,2,2,6,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0028,Product-28,n,3:Mature,Freq 6/6,foo,Normal,70.06,USD,8,0,0,12,0,0,-4,0,10,6,7,0,6,4_End_Stock,3,4,6,8,10,12,,,,,,2,2,6,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0029,Product-29,n,3:Mature,Freq 6/6,foo,Normal,70.06,USD,9,0,0,14,0,0,-5,0,16,7,8,0,6,1_Order,6,0,0,0,0,,,,,,,2,3,12,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0029,Product-29,n,3:Mature,Freq 6/6,foo,Normal,70.06,USD,9,0,0,14,0,0,-5,0,16,7,8,0,6,2_Incoming,0,0,0,0,0,,,,,,,2,3,12,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0029,Product-29,n,3:Mature,Freq 6/6,foo,Normal,70.06,USD,9,0,0,14,0,0,-5,0,16,7,8,0,6,3_Forecast,2,2,2,3,2,2,2,1,3,2,3,2,3,12,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0029,Product-29,n,3:Mature,Freq 6/6,foo,Normal,70.06,USD,9,0,0,14,0,0,-5,0,16,7,8,0,6,4_End_Stock,2,4,6,9,11,14,,,,,,2,3,12,100,50,35,R,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0041,Product-41,n,4:Decline,Freq 6/6,foo,Normal,100.54,USD,89,0,0,31,1,40,17,12,30,6,17,0,4,1_Order,16,32,12,0,0,,,,,,,17,21,12,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
210_KDA,AA0041,Product-41,n,4:Decline,Freq 6/6,foo,Normal,100.54,USD,89,0,0,31,1,40,17,12,30,6,17,0,4,2_Incoming,32,12,0,12,29,,,,,,,17,21,12,100,50,35,I,R31,,,,,,,,,,,,,,,,,,,,
